id,lat,lon,earliest,latest
218,38.9183,-77.0386,87,124
219,38.9113,-77.0278,41,82
220,38.9139,-77.0405,30,53
221,38.9015,-77.0328,98,115
222,38.9049,-77.0374,3,20
223,38.9105,-77.0269,11,23
224,38.9197,-77.0336,62,77
225,38.9021,-77.0441,17,42
226,38.9141,-77.0284,64,90
227,38.9112,-77.0287,66,106
228,38.9168,-77.0378,93,116
229,38.9127,-77.0326,51,90
230,38.9194,-77.0428,34,68
231,38.9014,-77.0412,81,128
232,38.9071,-77.0281,17,43
233,38.9025,-77.0399,47,68
234,38.9044,-77.0441,60,110
235,38.9044,-77.0322,44,68
236,38.9127,-77.0407,49,89
237,38.9098,-77.0406,11,35
238,38.9024,-77.0262,24,38
239,38.9195,-77.0335,40,90
240,38.9109,-77.0366,6,20
241,38.9056,-77.0341,12,26
242,38.9197,-77.0286,52,72
243,38.9163,-77.0284,69,101
244,38.9087,-77.029,10,32
245,38.9042,-77.0316,7,50
246,38.9003,-77.0432,26,40
247,38.9088,-77.0394,80,92
248,38.9147,-77.0301,88,138
249,38.9087,-77.0329,85,130
250,38.9111,-77.0326,57,80
251,38.912,-77.0397,100,136
252,38.9082,-77.0252,75,93
253,38.9102,-77.0265,49,86
254,38.9184,-77.0398,29,39
255,38.9018,-77.0288,68,104
256,38.9072,-77.0332,68,100
257,38.9188,-77.0254,87,126
258,38.9188,-77.0401,80,126
259,38.9148,-77.0311,78,117
260,38.9032,-77.0442,16,39
261,38.9104,-77.0353,12,41
262,38.9147,-77.0418,98,126
263,38.9085,-77.0395,98,136
264,38.9103,-77.0387,62,73
265,38.9194,-77.033,20,50
266,38.9185,-77.0389,98,133
267,38.9015,-77.027,80,96
268,38.9055,-77.0409,92,123
269,38.9114,-77.0445,19,58
270,38.9057,-77.036,70,120
271,38.9032,-77.0315,98,114
272,38.9026,-77.0391,46,81
273,38.9184,-77.0278,50,89
274,38.9135,-77.0252,2,48
275,38.9041,-77.0314,15,33
276,38.9149,-77.0269,31,69
277,38.9087,-77.0377,83,104
278,38.9049,-77.038,56,76
279,38.9169,-77.035,97,125
280,38.9153,-77.0272,28,54
281,38.9075,-77.0309,86,98
282,38.9027,-77.0352,8,45
283,38.9185,-77.0279,92,133
284,38.9106,-77.039,60,84
285,38.9019,-77.0448,72,84
286,38.9142,-77.0344,10,42
287,38.9142,-77.0424,70,118
288,38.9195,-77.0418,45,64
289,38.9147,-77.0358,93,106
290,38.906,-77.0369,29,61
291,38.9058,-77.0362,65,86
292,38.9067,-77.0421,57,70
293,38.9176,-77.0371,66,114
294,38.9187,-77.0392,47,83
295,38.9007,-77.0318,13,49
296,38.9032,-77.0288,2,34
297,38.9003,-77.0347,43,61
298,38.9179,-77.0277,53,63
299,38.9156,-77.0324,61,84
300,38.9167,-77.0439,66,112
301,38.9068,-77.0343,31,61
302,38.9022,-77.0287,29,39
303,38.9186,-77.0432,17,46
304,38.9018,-77.031,39,72
305,38.9125,-77.0395,22,48
306,38.9085,-77.0385,43,80
307,38.9007,-77.0299,22,43
308,38.9076,-77.0264,47,85
309,38.9138,-77.0342,69,107
310,38.9054,-77.0381,7,39
311,38.9019,-77.027,86,131
312,38.907,-77.0251,31,45
313,38.9165,-77.0361,62,103
314,38.9077,-77.0381,47,91
315,38.9185,-77.0411,83,133
316,38.9114,-77.0329,38,88
317,38.9015,-77.0432,34,73
318,38.9105,-77.0277,49,76
319,38.9147,-77.0353,15,37
320,38.9166,-77.0447,20,41
321,38.9024,-77.0324,100,114
322,38.9067,-77.0436,33,68
323,38.9164,-77.0361,20,51
324,38.9186,-77.0309,6,30
325,38.9024,-77.0344,67,108
326,38.9087,-77.0413,2,45
327,38.9165,-77.0429,71,88
328,38.913,-77.0385,40,70
329,38.9007,-77.0253,15,53
330,38.9098,-77.0273,1,43
331,38.9062,-77.0353,49,90
332,38.9065,-77.028,92,106
333,38.905,-77.0343,10,42
334,38.9115,-77.0274,22,37
335,38.9039,-77.025,93,128
336,38.9044,-77.0259,4,27
337,38.9096,-77.0325,85,118
338,38.9027,-77.0349,53,97
339,38.9133,-77.0434,32,79
340,38.9127,-77.032,48,70
341,38.9117,-77.0302,79,129
342,38.9096,-77.0302,89,119
343,38.9144,-77.0342,12,57
344,38.9158,-77.0279,53,63
345,38.9001,-77.0444,9,29
346,38.9129,-77.0301,78,108
347,38.9049,-77.0251,75,106
348,38.9078,-77.0408,85,112
349,38.9117,-77.0284,94,124
350,38.9185,-77.0317,18,68
351,38.9046,-77.0439,38,51
352,38.9006,-77.0442,94,112
353,38.9085,-77.0334,65,90
354,38.909,-77.0314,14,28
355,38.9148,-77.0263,19,42
356,38.907,-77.033,7,42
357,38.9028,-77.0351,44,76
358,38.9017,-77.0363,10,36
359,38.908,-77.0383,75,97
360,38.906,-77.0437,41,63
361,38.9178,-77.0271,64,99
362,38.9024,-77.0436,36,55
363,38.9165,-77.0269,60,89
364,38.9145,-77.045,90,122
365,38.9086,-77.0406,100,112
366,38.9018,-77.0262,7,51
367,38.9071,-77.0353,66,81
368,38.9123,-77.0425,98,143
369,38.919,-77.0412,50,71
370,38.9094,-77.0343,46,83
371,38.9093,-77.04,0,25
372,38.9154,-77.0335,73,118
373,38.915,-77.0267,7,31
374,38.9193,-77.042,43,84
375,38.9192,-77.0429,13,27
376,38.9152,-77.0422,45,73
377,38.9032,-77.0307,72,85
378,38.9086,-77.0266,90,138
379,38.9107,-77.031,98,122
380,38.9103,-77.0326,94,106
381,38.9038,-77.0339,31,45
382,38.9081,-77.0449,27,76
383,38.9101,-77.0326,20,49
384,38.9054,-77.033,21,46
385,38.9165,-77.0428,9,45
386,38.9051,-77.0367,85,114
387,38.9152,-77.0438,59,86
388,38.9048,-77.0399,38,86
389,38.919,-77.0277,97,122
390,38.9001,-77.0361,22,62
391,38.902,-77.0409,35,73
392,38.9125,-77.0368,20,49
393,38.9017,-77.0383,67,86
394,38.9051,-77.026,31,71
395,38.9142,-77.0311,83,103
396,38.9139,-77.034,2,21
397,38.9002,-77.0297,77,109
398,38.9196,-77.0352,66,106
399,38.9089,-77.0385,54,93
400,38.9133,-77.0289,8,50
401,38.9088,-77.043,51,94
402,38.909,-77.0325,72,120
403,38.9155,-77.0442,8,29
404,38.9156,-77.0403,40,68
405,38.9162,-77.0387,69,97
406,38.9023,-77.0427,63,86
407,38.91,-77.0299,16,59
408,38.9188,-77.0315,45,63
409,38.9175,-77.0275,47,89
410,38.9188,-77.032,82,93
411,38.9066,-77.0304,54,85
412,38.92,-77.0362,27,72
413,38.9158,-77.0385,79,106
414,38.9186,-77.0288,58,85
415,38.9196,-77.029,48,68
416,38.9135,-77.0409,88,124
417,38.9064,-77.0353,3,25
418,38.9009,-77.0371,20,31
419,38.9039,-77.0343,98,145
420,38.9143,-77.0286,28,51
421,38.9001,-77.0352,71,111
422,38.9182,-77.04,100,117
423,38.9175,-77.0337,5,19
424,38.9065,-77.0361,35,57
425,38.9194,-77.026,79,94
426,38.9005,-77.0253,58,104
427,38.9091,-77.04,23,54
428,38.9132,-77.0395,48,83
429,38.9,-77.0333,8,58
430,38.9113,-77.03,77,92
431,38.9147,-77.0289,10,21
432,38.903,-77.0357,96,110
433,38.9153,-77.0352,89,126
434,38.9183,-77.0324,77,103
435,38.914,-77.0364,69,88
436,38.91,-77.0264,27,65
437,38.9045,-77.0383,85,102
438,38.918,-77.027,93,135
439,38.9184,-77.036,40,65
440,38.907,-77.04,41,51
441,38.9005,-77.0353,59,100
442,38.9194,-77.0434,69,81
443,38.9106,-77.0327,59,93
444,38.9177,-77.0305,63,77
445,38.9079,-77.0291,37,73
446,38.9109,-77.0314,58,91
447,38.9141,-77.0379,43,68
448,38.9135,-77.0321,67,78
449,38.9169,-77.0292,79,126
450,38.9064,-77.0266,51,72
451,38.9162,-77.0283,93,133
452,38.906,-77.0293,63,111
453,38.9188,-77.0329,89,130
454,38.9168,-77.0319,1,38
455,38.9122,-77.0268,36,79
456,38.9124,-77.0254,41,66
457,38.9099,-77.0309,37,81
458,38.9166,-77.0309,8,34
459,38.9158,-77.0291,13,44
460,38.9093,-77.0443,10,55
461,38.9075,-77.0396,49,64
462,38.9091,-77.038,26,66
463,38.9045,-77.0301,39,76
464,38.909,-77.0441,4,32
465,38.9025,-77.0382,16,51
466,38.9166,-77.0425,30,62
467,38.9146,-77.0323,20,52
468,38.9184,-77.0357,82,111
469,38.9193,-77.0328,0,35
470,38.9054,-77.0328,8,23
471,38.9084,-77.0391,48,93
472,38.913,-77.0402,99,134
473,38.9192,-77.0334,16,26
474,38.9071,-77.0271,22,54
475,38.9046,-77.0444,14,34
476,38.901,-77.0368,45,66
477,38.9088,-77.0306,42,65
478,38.9005,-77.0417,76,90
479,38.9119,-77.028,32,48
480,38.901,-77.0332,17,57
481,38.9075,-77.0376,11,36
482,38.9031,-77.0415,5,30
483,38.9063,-77.0313,20,57
484,38.9015,-77.0443,51,79
485,38.9044,-77.0353,43,78
486,38.9101,-77.0364,90,127
487,38.9043,-77.0302,53,98
488,38.9107,-77.0438,59,88
489,38.9171,-77.04,78,106
490,38.9054,-77.0418,8,37
491,38.9167,-77.034,30,72
492,38.9024,-77.0292,68,88
493,38.9025,-77.0445,63,105
494,38.9058,-77.0344,39,49
495,38.9064,-77.0389,32,74
496,38.9184,-77.0265,74,94
497,38.9079,-77.0301,59,108
498,38.9193,-77.0383,98,120
499,38.9066,-77.0362,3,26
500,38.9096,-77.0314,73,99
501,38.9124,-77.0301,16,33
502,38.9108,-77.0262,8,46
503,38.9149,-77.0434,59,98
504,38.9066,-77.0443,61,75
505,38.9128,-77.0441,25,38
506,38.9122,-77.0314,35,46
507,38.9068,-77.0271,61,78
508,38.9042,-77.0289,53,92
509,38.9021,-77.0371,21,62
510,38.9025,-77.0352,35,52
511,38.9128,-77.0327,41,70
512,38.9159,-77.0363,39,83
513,38.9024,-77.0326,29,77
514,38.91,-77.0308,50,69
515,38.9049,-77.04,17,46
516,38.9177,-77.0436,33,67
517,38.9008,-77.03,97,129
518,38.9092,-77.0315,65,78
519,38.913,-77.0298,51,72
520,38.9029,-77.033,81,107
521,38.9154,-77.026,55,76
522,38.904,-77.0336,41,83
523,38.9001,-77.0287,32,78
524,38.9175,-77.027,22,45
525,38.9104,-77.0274,89,138
526,38.9186,-77.0394,17,31
527,38.9116,-77.0304,79,96
528,38.9066,-77.0319,33,77
529,38.9159,-77.0401,18,67
530,38.9166,-77.027,17,64
531,38.9132,-77.0297,46,76
532,38.9193,-77.0296,98,119
533,38.9091,-77.0435,2,13
534,38.9148,-77.0334,58,97
535,38.9149,-77.0275,93,143
536,38.9065,-77.0311,8,42
537,38.9039,-77.0286,18,33
538,38.9069,-77.0391,100,149
539,38.9019,-77.0317,84,101
540,38.9102,-77.0317,61,96
541,38.9067,-77.0351,14,47
542,38.9021,-77.0305,40,88
543,38.904,-77.0279,16,39
544,38.9173,-77.0281,37,61
545,38.9026,-77.0349,4,26
546,38.9106,-77.0351,26,65
547,38.9052,-77.031,14,63
548,38.9002,-77.0295,51,92
549,38.9164,-77.0349,92,121
550,38.9114,-77.0326,24,46
551,38.9141,-77.0335,64,83
552,38.9107,-77.0316,60,79
553,38.9028,-77.0364,69,116
554,38.9003,-77.0252,25,59
555,38.9149,-77.0417,99,119
556,38.9062,-77.0288,86,105
557,38.9008,-77.0259,14,53
558,38.9095,-77.0403,67,112
559,38.9062,-77.0403,79,105
560,38.9137,-77.0435,54,104
561,38.9175,-77.0408,93,133
562,38.9042,-77.0275,34,71
563,38.9153,-77.0353,75,120
564,38.9081,-77.0387,45,90
565,38.9118,-77.0335,42,70
566,38.9058,-77.0351,89,125
567,38.9195,-77.0313,77,113
568,38.9199,-77.0253,84,125
569,38.9098,-77.025,72,99
570,38.907,-77.0415,64,80
571,38.9074,-77.0403,80,123
572,38.9029,-77.038,2,39
573,38.9145,-77.03,23,38
574,38.9071,-77.0268,60,98
575,38.907,-77.0384,92,142
576,38.9053,-77.0354,99,148
577,38.9016,-77.0291,21,55
578,38.9029,-77.0274,33,80
579,38.9051,-77.0397,45,74
580,38.9041,-77.0435,98,117
581,38.9072,-77.0355,38,50
582,38.9148,-77.0278,3,13
583,38.9004,-77.039,79,120
584,38.91,-77.0435,88,101
585,38.9173,-77.0312,2,40
586,38.915,-77.0365,49,64
587,38.9121,-77.0429,98,133
588,38.9025,-77.0304,41,72
589,38.9069,-77.0279,54,74
590,38.9037,-77.029,94,122
591,38.9194,-77.0307,67,92
592,38.9049,-77.0369,96,135
593,38.9037,-77.026,43,90
594,38.9101,-77.0439,55,66
595,38.9189,-77.0311,58,76
596,38.9023,-77.0277,34,79
597,38.9132,-77.0339,13,58
598,38.9191,-77.0293,7,30
599,38.9127,-77.0333,52,80
600,38.9183,-77.0385,0,19
601,38.9034,-77.0272,70,116
602,38.9111,-77.0265,28,58
603,38.9184,-77.0419,81,93
604,38.9004,-77.0262,51,72
605,38.9143,-77.0275,52,78
606,38.906,-77.0345,100,113
607,38.9166,-77.0399,10,38
608,38.9189,-77.0324,5,21
609,38.9021,-77.0254,38,68
610,38.901,-77.0382,14,32
611,38.9114,-77.0265,72,92
612,38.9141,-77.0319,90,125
613,38.907,-77.0405,75,119
614,38.9162,-77.0446,52,70
615,38.9049,-77.0404,75,116
616,38.9118,-77.0331,72,89
617,38.9018,-77.0299,77,87
618,38.9104,-77.0353,98,129
619,38.9075,-77.04,52,84
620,38.9095,-77.0429,78,119
621,38.9112,-77.0343,7,47
622,38.9189,-77.0282,45,75
623,38.9163,-77.0384,25,43
624,38.9012,-77.0287,24,46
625,38.9061,-77.0417,1,15
626,38.9145,-77.0431,11,45
627,38.9197,-77.0269,99,119
628,38.9043,-77.0344,23,45
629,38.9091,-77.0287,69,110
630,38.9058,-77.0259,37,60
631,38.9019,-77.0424,63,81
632,38.9182,-77.0374,30,54
633,38.9127,-77.0316,75,117
634,38.9031,-77.0341,2,33
635,38.9041,-77.0307,87,113
636,38.9156,-77.0334,89,111
637,38.9161,-77.034,52,87
638,38.9076,-77.0388,66,77
639,38.9062,-77.0409,83,124
640,38.9068,-77.0319,97,132
641,38.9141,-77.0364,23,51
642,38.9091,-77.0331,98,145
643,38.9194,-77.0417,12,62
644,38.903,-77.0402,60,72
645,38.9146,-77.0278,56,95
646,38.9096,-77.0291,89,137
647,38.9085,-77.027,80,122
648,38.906,-77.0265,19,35
649,38.9192,-77.0411,18,38
650,38.9115,-77.0359,23,58
651,38.9019,-77.0256,12,22
652,38.9035,-77.0411,79,121
653,38.9141,-77.0251,87,108
654,38.9032,-77.0445,37,74
655,38.9138,-77.0435,4,49
656,38.918,-77.0299,43,84
657,38.9106,-77.038,7,36
658,38.9125,-77.034,58,81
659,38.9044,-77.0374,0,25
660,38.9101,-77.0449,14,60
661,38.9067,-77.0331,44,87
662,38.9012,-77.0396,36,75
663,38.9145,-77.0332,58,74
664,38.9066,-77.0365,90,129
665,38.911,-77.0373,50,75
666,38.9199,-77.0448,37,53
667,38.91,-77.0342,94,123
668,38.9074,-77.0408,65,98
669,38.9162,-77.0321,43,65
670,38.9147,-77.0418,43,85
671,38.9181,-77.0381,86,132
672,38.9088,-77.03,75,86
673,38.919,-77.0323,63,89
674,38.9183,-77.042,26,65
675,38.9091,-77.036,79,105
676,38.9146,-77.0406,13,54
677,38.9092,-77.0416,50,70
678,38.9063,-77.044,79,113
679,38.9045,-77.0369,56,98
680,38.9005,-77.0364,68,95
681,38.9139,-77.0326,84,126
682,38.9086,-77.0268,95,121
683,38.9166,-77.0284,88,106
684,38.9038,-77.0349,49,64
685,38.9071,-77.0393,4,46
686,38.9093,-77.0432,87,103
687,38.9002,-77.0285,79,91
688,38.9164,-77.0278,54,84
689,38.9127,-77.0324,2,19
690,38.9086,-77.0438,49,63
691,38.905,-77.0294,30,67
692,38.9122,-77.0361,36,62
693,38.9151,-77.0374,71,92
694,38.9132,-77.0252,63,86
695,38.9172,-77.0401,44,64
696,38.9193,-77.0418,32,56
697,38.906,-77.0395,84,95
698,38.9064,-77.0444,34,46
699,38.9038,-77.0383,83,131
700,38.9165,-77.04,12,45
701,38.9038,-77.0254,35,65
702,38.9036,-77.0407,43,66
703,38.9076,-77.0268,47,81
704,38.9047,-77.0286,47,57
705,38.9051,-77.0312,88,104
706,38.9101,-77.0275,22,68
707,38.9111,-77.0438,59,99
708,38.9044,-77.0259,29,58
709,38.9078,-77.027,36,57
710,38.9029,-77.0323,85,108
711,38.9054,-77.0372,1,46
712,38.9058,-77.0336,75,95
713,38.9082,-77.0387,26,71
714,38.9114,-77.0289,38,83
715,38.9015,-77.0321,76,125
716,38.9048,-77.0267,36,78
717,38.9173,-77.0435,17,63
718,38.9119,-77.041,95,115
719,38.9128,-77.0321,17,64
720,38.9102,-77.0412,51,95
721,38.9121,-77.0358,73,96
722,38.9089,-77.0295,11,24
723,38.9162,-77.0331,63,95
724,38.9128,-77.0331,75,121
725,38.9124,-77.0307,56,88
726,38.9175,-77.0298,57,106
727,38.9066,-77.026,35,55
728,38.9065,-77.0449,79,109
729,38.9116,-77.0258,89,132
730,38.9173,-77.0402,87,111
731,38.9195,-77.0264,81,128
732,38.9051,-77.0255,36,65
733,38.9176,-77.0404,54,90
734,38.9142,-77.0261,76,110
735,38.9161,-77.0317,91,111
736,38.9167,-77.0441,18,60
737,38.9035,-77.0262,74,115
738,38.9017,-77.0355,37,51
739,38.917,-77.0391,91,135
740,38.9001,-77.0433,22,65
741,38.9019,-77.0396,93,135
742,38.9031,-77.0285,0,32
743,38.9075,-77.0307,39,78
744,38.9082,-77.0373,57,93
745,38.9003,-77.045,18,35
746,38.9181,-77.0325,81,99
747,38.9057,-77.0401,48,65
748,38.9039,-77.0295,9,38
749,38.9151,-77.0357,30,61
750,38.9143,-77.0444,91,129
751,38.9133,-77.0449,57,72
752,38.9127,-77.0362,16,34
753,38.918,-77.0365,56,78
754,38.9016,-77.0384,10,44
755,38.9108,-77.0408,13,49
756,38.9164,-77.0393,60,100
757,38.9185,-77.0252,98,123
758,38.9044,-77.0424,48,90
759,38.9022,-77.0328,59,108
760,38.9072,-77.0286,98,116
761,38.9133,-77.036,40,71
762,38.914,-77.0435,40,72
763,38.9137,-77.0259,24,43
764,38.9085,-77.0309,52,82
765,38.9164,-77.038,82,130
766,38.9165,-77.029,71,90
767,38.9128,-77.042,31,61
768,38.9001,-77.0303,60,98
769,38.9122,-77.0372,27,66
770,38.9111,-77.0269,91,127
771,38.9097,-77.0435,37,73
772,38.9092,-77.0275,46,87
773,38.9067,-77.0418,69,113
774,38.9087,-77.0384,24,45
775,38.9195,-77.0337,87,102
776,38.9164,-77.0398,70,107
777,38.9152,-77.0377,84,115
778,38.9064,-77.0343,62,83
779,38.9128,-77.0284,38,79
780,38.9149,-77.0294,55,103
781,38.9086,-77.0318,42,55
782,38.9044,-77.0294,38,57
783,38.9099,-77.0419,45,58
784,38.9168,-77.0265,6,23
785,38.913,-77.0253,4,41
786,38.9,-77.0441,99,140
787,38.9103,-77.045,74,89
788,38.9087,-77.0261,11,52
789,38.9162,-77.0325,38,83
790,38.9129,-77.0393,94,115
791,38.9086,-77.0424,65,111
792,38.9084,-77.0429,75,104
793,38.901,-77.04,71,100
794,38.9022,-77.0277,98,121
795,38.9027,-77.0354,12,36
796,38.9002,-77.039,63,104
797,38.9148,-77.032,72,107
798,38.9083,-77.0322,42,84
799,38.9063,-77.0411,94,142
800,38.9044,-77.0446,11,52
801,38.9046,-77.0342,11,53
802,38.9101,-77.0371,9,28
803,38.9064,-77.0426,14,46
804,38.9167,-77.0349,68,97
805,38.9104,-77.0406,0,42
806,38.9059,-77.0325,31,50
807,38.9049,-77.0348,19,29
808,38.9079,-77.0445,0,41
809,38.9196,-77.0324,68,103
810,38.9139,-77.0443,82,93
811,38.9056,-77.0403,50,76
812,38.9083,-77.0257,10,58
813,38.9086,-77.0287,26,66
814,38.912,-77.0409,64,114
815,38.9159,-77.0393,37,87
816,38.9179,-77.0384,46,76
817,38.9034,-77.0276,71,117
818,38.9011,-77.027,34,54
819,38.9096,-77.045,69,93
820,38.9138,-77.0352,58,108
821,38.9171,-77.0347,13,38
822,38.9069,-77.038,80,92
823,38.9004,-77.0419,21,59
824,38.9173,-77.044,66,103
825,38.9192,-77.0421,55,70
826,38.9002,-77.0314,74,106
827,38.9097,-77.0421,76,118
828,38.9004,-77.0431,60,92
829,38.9186,-77.0271,73,121
830,38.9003,-77.0377,85,101
831,38.9158,-77.0354,2,25
832,38.9141,-77.0434,32,67
