id,lat,lon,earliest,latest
104,38.9192,-77.0411,49,64
105,38.9076,-77.0402,70,95
106,38.9165,-77.0291,36,86
107,38.9025,-77.038,17,57
108,38.9111,-77.0348,55,93
109,38.9145,-77.0396,57,95
110,38.9115,-77.0401,65,76
111,38.9087,-77.0309,49,63
112,38.9172,-77.035,45,87
113,38.9178,-77.0402,19,31
114,38.9133,-77.0399,100,140
115,38.9122,-77.0441,29,70
116,38.9114,-77.0305,83,108
117,38.903,-77.0382,18,62
118,38.9077,-77.0287,63,88
119,38.9025,-77.0448,23,61
120,38.901,-77.0251,63,91
121,38.9084,-77.0437,8,18
122,38.9106,-77.0398,44,84
123,38.9108,-77.0265,86,96
124,38.9033,-77.0264,27,58
125,38.9156,-77.0377,34,62
126,38.9138,-77.0414,39,53
127,38.9114,-77.0389,11,53
128,38.9182,-77.0408,97,131
129,38.9165,-77.0362,16,41
130,38.9046,-77.0375,42,52
131,38.9113,-77.0391,11,27
132,38.9049,-77.039,56,74
133,38.9132,-77.0445,56,81
134,38.9049,-77.0316,73,107
135,38.901,-77.0389,29,59
136,38.9046,-77.0405,7,54
137,38.9148,-77.0425,7,22
138,38.9053,-77.0281,86,115
139,38.9117,-77.0342,100,138
140,38.9186,-77.0272,80,97
141,38.9165,-77.0268,10,44
142,38.9104,-77.0402,32,58
143,38.9128,-77.0403,89,115
144,38.9198,-77.032,79,105
145,38.9183,-77.0414,44,66
146,38.9184,-77.0307,28,53
147,38.9142,-77.0305,50,62
148,38.9054,-77.0316,83,97
149,38.9065,-77.0432,5,34
150,38.9095,-77.0432,89,120
151,38.9143,-77.0351,62,81
152,38.9052,-77.0334,81,130
153,38.902,-77.0416,52,65
154,38.9146,-77.034,54,99
155,38.9123,-77.0433,62,83
156,38.9165,-77.0418,99,128
157,38.9151,-77.0446,91,136
158,38.9067,-77.0277,33,56
159,38.9177,-77.0346,70,90
160,38.9092,-77.0373,76,103
161,38.9122,-77.0318,42,83
162,38.907,-77.0288,82,128
163,38.9166,-77.0351,22,54
164,38.9131,-77.0407,40,64
165,38.9144,-77.0365,74,103
166,38.9094,-77.0253,29,64
167,38.916,-77.028,48,70
168,38.9177,-77.0294,5,51
169,38.9086,-77.0377,49,63
170,38.9129,-77.0252,88,105
171,38.9153,-77.0449,21,34
172,38.9129,-77.0339,77,119
173,38.9118,-77.0329,61,89
174,38.9137,-77.0382,76,113
175,38.9146,-77.0347,23,50
176,38.9029,-77.03,79,129
177,38.9094,-77.043,39,68
178,38.9076,-77.0376,94,129
179,38.9147,-77.0287,87,133
180,38.9009,-77.03,86,104
181,38.9126,-77.0388,96,128
182,38.9083,-77.0445,16,60
183,38.9057,-77.0267,3,27
184,38.9152,-77.0347,20,30
185,38.9087,-77.0345,9,51
186,38.9074,-77.0441,92,105
187,38.9135,-77.0432,32,78
188,38.9024,-77.0273,38,59
189,38.9129,-77.0261,43,71
190,38.9069,-77.0344,57,78
191,38.9114,-77.0376,75,93
192,38.9098,-77.03,59,85
193,38.9099,-77.0415,73,90
194,38.9076,-77.0418,38,87
195,38.907,-77.0405,15,55
196,38.9152,-77.0384,80,100
197,38.9138,-77.0322,10,34
198,38.9167,-77.041,35,66
199,38.9018,-77.0359,2,34
200,38.918,-77.0266,26,76
201,38.9111,-77.0258,25,56
202,38.9036,-77.0405,95,132
203,38.9048,-77.0291,81,124
204,38.9063,-77.0368,24,71
205,38.9187,-77.0436,3,38
206,38.9076,-77.0369,64,101
207,38.9116,-77.0254,6,28
208,38.9057,-77.0395,82,98
209,38.9084,-77.0396,100,119
210,38.9049,-77.0373,43,93
211,38.9062,-77.0291,5,18
212,38.9164,-77.0387,93,122
213,38.9019,-77.0332,55,93
214,38.9098,-77.0411,5,43
215,38.9022,-77.0377,88,108
216,38.9095,-77.041,98,128
217,38.9046,-77.0301,44,65
218,38.9134,-77.0419,45,72
219,38.9131,-77.0422,97,125
220,38.9118,-77.0417,16,57
221,38.9071,-77.0434,54,93
222,38.9194,-77.0319,49,61
223,38.9076,-77.0313,64,108
224,38.9149,-77.0415,74,116
225,38.9047,-77.0353,42,64
226,38.9165,-77.0287,97,107
227,38.9017,-77.0432,68,118
228,38.9177,-77.0412,58,91
229,38.9129,-77.0262,65,81
230,38.901,-77.0319,11,25
231,38.9006,-77.0394,23,60
232,38.9005,-77.0438,34,59
233,38.9087,-77.0269,62,99
234,38.9078,-77.0297,44,86
235,38.9107,-77.0321,51,83
236,38.9198,-77.0392,24,44
237,38.9083,-77.04,98,128
238,38.9026,-77.027,63,108
239,38.9011,-77.0357,42,80
240,38.9166,-77.0356,17,42
241,38.903,-77.0256,98,119
242,38.9087,-77.0407,7,49
243,38.9118,-77.0406,88,104
244,38.9156,-77.0288,76,105
245,38.9016,-77.0344,0,49
246,38.9184,-77.044,85,113
247,38.9071,-77.0289,56,70
248,38.9094,-77.0276,63,77
249,38.917,-77.0292,74,102
250,38.9195,-77.0444,51,95
251,38.9025,-77.0265,47,86
252,38.9077,-77.04,5,26
253,38.9008,-77.0346,33,49
254,38.9097,-77.0265,74,85
255,38.918,-77.0283,47,78
256,38.9187,-77.0442,42,85
257,38.9168,-77.026,16,31
258,38.9148,-77.0377,33,50
259,38.9152,-77.026,90,140
260,38.9135,-77.0429,7,33
261,38.9187,-77.0268,46,74
262,38.9048,-77.032,91,132
263,38.9007,-77.0273,41,74
264,38.9175,-77.0342,73,84
265,38.9075,-77.0328,67,116
266,38.9048,-77.0309,59,92
267,38.9183,-77.034,18,58
268,38.917,-77.0363,29,43
269,38.9103,-77.0318,81,124
270,38.9155,-77.0389,67,81
271,38.9144,-77.0305,57,89
272,38.9025,-77.0395,12,51
273,38.9027,-77.035,75,103
274,38.909,-77.0255,60,99
275,38.9171,-77.034,57,69
276,38.9173,-77.0263,89,137
277,38.9163,-77.0335,50,83
278,38.902,-77.0367,9,54
279,38.9001,-77.0317,37,51
280,38.9101,-77.0423,94,126
281,38.9006,-77.0255,65,99
282,38.9035,-77.0258,0,17
283,38.9132,-77.0384,79,127
284,38.9018,-77.0359,64,91
285,38.9074,-77.0251,20,60
286,38.9075,-77.0349,23,57
287,38.918,-77.0435,94,121
288,38.9158,-77.0259,58,102
289,38.9022,-77.0369,39,88
290,38.9046,-77.0275,77,126
291,38.9032,-77.035,55,98
292,38.9113,-77.036,79,90
293,38.9041,-77.043,58,77
294,38.9064,-77.0297,87,99
295,38.9168,-77.0413,55,77
296,38.9069,-77.0349,43,70
297,38.9116,-77.0409,65,93
298,38.9102,-77.0257,24,51
299,38.9182,-77.0317,25,42
300,38.9141,-77.0423,70,101
301,38.9036,-77.0308,22,39
302,38.9063,-77.0417,73,96
303,38.907,-77.039,67,91
304,38.9003,-77.043,23,47
305,38.9166,-77.0299,25,54
306,38.9099,-77.039,65,76
307,38.9082,-77.026,36,50
308,38.9099,-77.0288,27,58
309,38.9126,-77.025,82,119
310,38.9162,-77.0364,84,132
311,38.9158,-77.0441,30,41
312,38.9041,-77.0283,89,116
313,38.9197,-77.0422,88,128
314,38.9048,-77.0386,75,100
315,38.9014,-77.0436,1,18
316,38.9192,-77.03,73,118
317,38.9005,-77.0428,72,85
318,38.9134,-77.0322,25,56
319,38.9188,-77.037,69,79
320,38.912,-77.0286,78,95
321,38.913,-77.0419,51,82
322,38.9124,-77.0275,93,137
323,38.9007,-77.0258,97,131
324,38.9142,-77.0282,76,107
325,38.9054,-77.0324,81,124
326,38.9099,-77.0252,2,38
327,38.9111,-77.0294,55,92
328,38.9075,-77.0405,72,106
329,38.9049,-77.0258,42,62
330,38.9081,-77.0321,33,49
331,38.9077,-77.0447,98,111
332,38.9056,-77.0337,80,130
333,38.9172,-77.0312,80,125
334,38.9049,-77.0328,54,92
335,38.9178,-77.0385,15,44
336,38.9132,-77.0443,88,112
337,38.9149,-77.0336,54,103
338,38.9157,-77.0294,80,127
339,38.9093,-77.0382,27,72
340,38.9116,-77.0435,89,135
341,38.9103,-77.0405,25,67
342,38.9003,-77.0364,70,100
343,38.92,-77.0317,24,60
344,38.9135,-77.0346,84,98
345,38.909,-77.0354,34,51
346,38.9113,-77.0407,86,99
347,38.9078,-77.0338,100,143
348,38.9022,-77.0431,47,70
349,38.9013,-77.0325,53,92
350,38.9007,-77.0252,17,42
351,38.907,-77.0401,33,80
352,38.9103,-77.0263,24,42
353,38.9121,-77.0279,95,111
354,38.9128,-77.0405,48,65
355,38.9026,-77.0403,49,84
356,38.9083,-77.0277,68,101
357,38.9031,-77.0256,73,101
358,38.9077,-77.0255,98,127
359,38.9098,-77.031,39,53
360,38.9082,-77.0345,59,86
361,38.9003,-77.0417,7,20
362,38.9092,-77.0346,66,89
363,38.9087,-77.0312,61,75
364,38.9049,-77.0359,81,108
365,38.9097,-77.0361,29,44
366,38.9054,-77.0363,48,87
367,38.9071,-77.0438,60,80
368,38.9033,-77.0303,28,44
369,38.9099,-77.0282,66,113
370,38.9114,-77.036,35,59
371,38.9094,-77.0403,5,33
372,38.9033,-77.034,89,111
373,38.9137,-77.0352,40,63
374,38.9166,-77.0448,92,136
375,38.9033,-77.0384,95,112
376,38.9021,-77.0406,9,51
377,38.9152,-77.0351,30,77
378,38.9171,-77.0287,50,73
379,38.916,-77.0261,61,110
380,38.9039,-77.0448,2,42
381,38.9059,-77.0381,9,44
382,38.9007,-77.0414,42,55
383,38.9032,-77.0349,49,99
384,38.9143,-77.0418,73,86
385,38.9096,-77.031,77,123
386,38.9074,-77.0447,16,50
387,38.9068,-77.03,8,23
388,38.9165,-77.0258,58,83
389,38.9042,-77.0311,95,128
390,38.9161,-77.0397,2,26
391,38.9031,-77.035,85,132
392,38.919,-77.0307,46,80
393,38.9123,-77.0438,31,71
394,38.9081,-77.0272,4,37
395,38.9105,-77.0305,10,46
396,38.9048,-77.0259,48,81
397,38.9021,-77.0391,5,46
398,38.9196,-77.0342,43,57
399,38.9171,-77.0309,22,70
400,38.9053,-77.0264,15,39
401,38.9112,-77.0398,16,37
402,38.9133,-77.029,40,52
403,38.9146,-77.0349,88,124
404,38.909,-77.0377,29,54
405,38.9073,-77.0303,42,66
406,38.9188,-77.0293,69,92
407,38.903,-77.0295,60,92
408,38.9137,-77.0435,87,119
409,38.9198,-77.0434,62,75
410,38.9039,-77.0415,53,93
411,38.901,-77.0261,51,61
412,38.9045,-77.0407,97,120
413,38.9036,-77.0334,26,64
414,38.9193,-77.0363,28,47
415,38.9055,-77.0392,73,95
416,38.902,-77.0414,11,28
417,38.9074,-77.0409,63,111
418,38.9119,-77.0392,5,31
419,38.9018,-77.034,25,49
420,38.9117,-77.0366,38,78
421,38.9084,-77.029,64,101
422,38.9054,-77.0311,94,121
423,38.9033,-77.0331,3,50
424,38.9009,-77.0305,62,83
425,38.9091,-77.0391,22,37
426,38.9069,-77.0326,37,69
427,38.9049,-77.0405,12,29
428,38.9055,-77.0383,9,21
429,38.9127,-77.0307,54,102
430,38.9056,-77.0378,59,82
431,38.9043,-77.0428,7,36
432,38.9054,-77.0252,16,46
433,38.902,-77.0297,27,74
434,38.9015,-77.038,59,99
435,38.9064,-77.0293,20,50
436,38.9068,-77.0378,66,81
437,38.9156,-77.0445,17,29
438,38.9153,-77.0325,22,72
439,38.9014,-77.0374,94,136
440,38.9182,-77.0267,76,107
441,38.9099,-77.0415,85,135
442,38.9074,-77.0417,59,89
443,38.9071,-77.0354,62,85
444,38.9005,-77.0302,55,97
445,38.9014,-77.0361,28,51
446,38.9163,-77.0389,49,96
447,38.9071,-77.0351,16,32
448,38.9129,-77.0317,12,59
449,38.9109,-77.026,84,130
450,38.906,-77.0356,67,86
451,38.9031,-77.0388,22,49
452,38.9177,-77.0423,18,54
453,38.9065,-77.0383,61,84
454,38.9043,-77.0446,36,66
455,38.9181,-77.0308,73,106
456,38.9097,-77.0331,10,48
457,38.9073,-77.0325,86,127
458,38.9003,-77.0443,23,47
459,38.9026,-77.042,26,53
460,38.9032,-77.0391,97,139
461,38.9192,-77.0402,53,103
462,38.9008,-77.0358,23,59
463,38.9045,-77.0327,65,113
464,38.9138,-77.0254,6,24
465,38.9067,-77.0311,71,121
466,38.9031,-77.037,45,69
467,38.9123,-77.0303,30,45
468,38.9014,-77.029,43,53
469,38.907,-77.0432,66,95
470,38.9009,-77.0339,75,117
471,38.9007,-77.0281,9,21
472,38.9168,-77.0401,23,55
473,38.9083,-77.0316,69,113
474,38.9068,-77.0266,45,75
475,38.9111,-77.039,75,87
476,38.9013,-77.0356,28,47
477,38.9036,-77.0318,81,100
478,38.9198,-77.0389,85,95
479,38.9073,-77.034,3,13
480,38.9019,-77.0305,88,101
481,38.9133,-77.0422,63,94
482,38.9076,-77.032,79,120
483,38.9197,-77.0398,11,29
484,38.9184,-77.032,34,55
485,38.9183,-77.0445,37,73
486,38.912,-77.0364,12,25
487,38.9142,-77.0331,69,88
488,38.9089,-77.0351,23,58
489,38.9157,-77.0439,78,96
490,38.9194,-77.026,23,33
491,38.9141,-77.0316,100,136
492,38.907,-77.0378,57,72
493,38.9135,-77.0372,48,64
494,38.9006,-77.0328,10,60
495,38.9135,-77.0405,18,68
496,38.915,-77.0397,24,66
497,38.9044,-77.0252,2,22
498,38.9051,-77.0284,44,82
499,38.9042,-77.0284,25,64
500,38.9036,-77.0419,69,95
